house_id,area_sqft,bedrooms,bathrooms,age_years,year_built,condition_score,garage_cars,parking_spots,furnishing_status,location,floor_number,total_floors,price,price_per_sqft,rooms_per_bath,age_category
712,1752.0,3,2.2,27,1997,2,1,1,Semi-Furnished,Suburb_B,0,2,262200.0,149.65753424657535,1.3636363636363635,Moderate
713,1528.0,3,2.0,21,2003,3,0,2,Fully Furnished,Hillview,6,4,444600.0,290.9685863874345,1.5,Moderate
714,2000.0,3,2.1,90,1934,1,2,0,Semi-Furnished,Suburb_B,6,2,307700.0,153.85,1.4285714285714286,Very Old
715,1781.0,3,2.0,36,1988,2,1,1,Semi-Furnished,OldTown,7,2,325000.0,182.4817518248175,1.5,Old
716,2352.0,4,3.6,34,1990,1,1,1,Unfurnished,Greenfield,1,1,313800.0,133.41836734693877,1.1111111111111112,Old
717,1857.0,2,2.1,13,2011,4,1,0,Fully Furnished,Downtown,0,3,798400.0,429.9407646742057,0.9523809523809523,Recent
718,3176.609430161602,1,1.0,2,2022,5,2,1,Unfurnished,Suburb_A,0,1,609700.0,325.17333333333335,1.0,New
719,1618.0,4,3.6,89,1935,2,1,0,Semi-Furnished,Riverside,2,2,411600.0,254.38813349814586,1.1111111111111112,Very Old
720,1772.0,3,2.4,18,2006,3,1,0,Semi-Furnished,Lakeside,5,1,927000.0,523.1376975169301,1.25,Moderate
721,1954.0,4,3.2,26,1998,3,0,2,Fully Furnished,Southside,1,1,594400.0,304.1965199590583,1.25,Moderate
722,945.0,3,2.3,6,2018,4,2,1,Semi-Furnished,Riverside,3,2,591400.0,625.8201058201058,1.3043478260869565,Recent
723,1126.0,4,3.1,70,1954,1,1,1,Unfurnished,Riverside,3,2,253900.0,225.48845470692717,1.2903225806451613,Very Old
724,2172.0,3,1.9,1,2023,5,1,1,Semi-Furnished,Northside,0,2,814800.0,375.1381215469613,1.5789473684210527,New
725,1885.0,4,3.3,69,1955,1,1,0,Semi-Furnished,Riverside,4,1,461200.0,244.6684350132626,1.2121212121212122,Very Old
726,1708.0,5,4.0,8,2016,4,1,1,Semi-Furnished,Riverside,2,5,906100.0,530.5035128805621,1.25,Recent
727,1809.0,3,2.6,79,1945,1,2,1,Semi-Furnished,Riverside,7,1,626300.0,346.21337755666116,1.1538461538461537,Very Old
728,1974.0,2,1.6,50,1974,1,1,1,Fully Furnished,Suburb_A,5,4,251600.0,127.45694022289767,1.25,Old
729,1530.0,2,1.6,9,2015,4,2,2,Unfurnished,OldTown,0,3,430500.0,281.37254901960785,1.25,Recent
730,1411.0,2,1.3,34,1990,3,1,2,Semi-Furnished,Riverside,3,1,483400.0,342.5939050318923,1.5384615384615383,Old
731,3230.073070376166,2,1.6,18,2006,3,2,1,Fully Furnished,Lakeside,6,2,950400.0,500.73761854583773,1.25,Moderate
732,1311.0,3,2.6,10,2014,5,0,1,Semi-Furnished,OldTown,0,5,396400.0,302.36460717009913,1.1538461538461537,Recent
733,2004.0,3,2.1,74,1950,1,1,1,Unfurnished,Riverside,7,3,433700.0,216.41716566866268,1.4285714285714286,Very Old
734,949.0,3,2.4,24,2000,3,2,1,Unfurnished,Lakeside,0,1,299900.0,316.0168598524763,1.25,Moderate
735,2315.0,3,2.5,23,2001,3,2,0,Semi-Furnished,Lakeside,3,2,717500.0,309.9352051835853,1.2,Moderate
736,2036.0,3,2.2,10,2014,4,1,1,Unfurnished,Hillview,9,2,945600.0,464.44007858546166,1.3636363636363635,Recent
737,1928.0,2,1.4,23,2001,3,1,2,Fully Furnished,Greenfield,4,4,503700.0,261.2551867219917,1.4285714285714286,Moderate
738,2291.0,2,1.7,76,1948,2,0,1,Fully Furnished,Suburb_B,2,5,291000.0,127.01876909646442,1.1764705882352942,Very Old
739,2633.0,2,1.3,21,2003,4,2,1,Fully Furnished,Southside,0,1,571700.0,217.12875047474364,1.5384615384615383,Moderate
740,2307.0,3,2.5,91,1933,1,1,0,Fully Furnished,Suburb_B,0,2,288000.0,124.83745123537061,1.2,Very Old
741,880.0,2,1.3,90,1934,1,1,0,Fully Furnished,Northside,4,1,238100.0,270.5681818181818,1.5384615384615383,Very Old
742,1160.0,2,1.9,8,2016,4,0,3,Semi-Furnished,Downtown,3,5,684200.0,589.8275862068965,1.0526315789473684,Recent
743,1488.0,3,3.1,10,2014,4,2,0,Semi-Furnished,Southside,1,2,425600.0,286.02150537634407,0.9677419354838709,Recent
744,1813.0,4,2.9,74,1950,1,1,1,Semi-Furnished,OldTown,8,4,241500.0,133.2046332046332,1.3793103448275863,Very Old
745,2059.0,1,1.0,23,2001,3,1,0,Semi-Furnished,Southside,1,2,492600.0,239.2423506556581,1.0,Moderate
746,1437.0,3,2.2,0,2024,5,1,1,Unfurnished,Suburb_B,3,3,507700.0,353.3054975643702,1.3636363636363635,New
747,1893.0,3,2.7,16,2008,3,1,1,Fully Furnished,Lakeside,4,1,947400.0,500.4754358161648,1.111111111111111,Moderate
748,1422.0,4,2.8,36,1988,2,1,0,Semi-Furnished,Suburb_B,3,5,279600.0,196.62447257383965,1.4285714285714286,Old
749,1494.0,5,4.1,63,1961,1,2,0,Semi-Furnished,Southside,3,2,273900.0,183.33333333333334,1.2195121951219514,Very Old
750,1097.0,1,1.0,7,2017,4,2,2,Unfurnished,Downtown,1,4,524600.0,478.21330902461256,1.0,Recent
751,1338.0,2,1.5,6,2018,5,1,0,Fully Furnished,Southside,8,1,830200.0,620.4783258594917,1.3333333333333333,Recent
752,1124.0,4,2.9,85,1939,1,2,0,Fully Furnished,Lakeside,2,3,249800.0,222.24199288256227,1.3793103448275863,Very Old
753,1312.0,3,2.6,54,1970,1,1,2,Semi-Furnished,OldTown,3,2,171400.0,130.640243902439,1.1538461538461537,Very Old
754,2327.0,3,2.1,35,1989,2,1,2,Unfurnished,Lakeside,5,1,605000.0,259.9914052428019,1.4285714285714286,Old
755,1325.0,3,2.6,57,1967,2,2,1,Fully Furnished,Riverside,0,2,364000.0,274.7169811320755,1.1538461538461537,Very Old
756,5781.285653799084,4,3.1,25,1999,3,1,0,Semi-Furnished,Northside,7,2,837900.0,268.9024390243902,1.2903225806451613,Moderate
757,2047.0,5,4.0,55,1969,1,1,0,Fully Furnished,Downtown,3,1,641600.0,313.4342940889106,1.25,Very Old
758,1892.0,5,4.0,22,2002,3,2,2,Unfurnished,Lakeside,5,1,921500.0,487.0507399577167,1.25,Moderate
759,1371.0,4,3.0,14,2010,3,0,2,Fully Furnished,Downtown,6,2,769500.0,561.269146608315,1.3333333333333333,Recent
760,2150.0,2,1.7,50,1974,1,2,1,Fully Furnished,Hillview,8,2,560100.0,260.51162790697674,1.1764705882352942,Old
761,1512.0,4,3.7,25,1999,4,2,0,Fully Furnished,Southside,1,2,529800.0,350.3968253968254,1.081081081081081,Moderate
762,1861.0,1,1.0,96,1928,1,1,0,Semi-Furnished,Northside,7,2,343400.0,184.524449220849,1.0,Very Old
763,3080.0,3,2.8,20,2004,4,2,0,Fully Furnished,Suburb_A,0,1,843900.0,273.9935064935065,1.0714285714285714,Moderate
764,1752.0,4,3.6,85,1939,1,1,1,Unfurnished,Riverside,5,1,519100.0,296.28995433789953,1.1111111111111112,Very Old
765,2375.0,2,1.4,87,1937,1,0,1,Unfurnished,OldTown,0,4,236100.0,99.41052631578947,1.4285714285714286,Very Old
766,1448.0,2,1.2,14,2010,4,1,2,Fully Furnished,Suburb_B,0,1,405000.0,279.69613259668506,1.6666666666666667,Recent
767,1783.0,2,1.7,63,1961,1,2,0,Semi-Furnished,Greenfield,0,3,236800.0,132.80987100392596,1.1764705882352942,Very Old
768,2685.0,4,3.0,26,1998,3,2,1,Fully Furnished,Greenfield,0,2,726000.0,270.39106145251395,1.3333333333333333,Moderate
769,1487.0,3,3.0,84,1940,2,1,0,Semi-Furnished,Suburb_A,0,5,234600.0,157.76731674512442,1.0,Very Old
770,2706.0,3,2.4,27,1997,3,3,1,Fully Furnished,Southside,5,1,988600.0,365.3362897265336,1.25,Moderate
771,2154.0,2,1.4,53,1971,1,1,0,Fully Furnished,Riverside,0,4,377900.0,175.4410399257196,1.4285714285714286,Very Old
772,1519.0,4,2.9,28,1996,3,2,1,Semi-Furnished,Downtown,6,2,690000.0,454.2462146148782,1.3793103448275863,Moderate
773,2116.0,4,3.5,13,2011,4,1,1,Fully Furnished,OldTown,0,1,486600.0,229.96219281663517,1.1428571428571428,Recent
774,2286.0,3,2.2,11,2013,3,2,0,Unfurnished,Southside,0,1,576800.0,252.31846019247595,1.3636363636363635,Recent
775,2111.0,3,2.4,25,1999,4,1,2,Semi-Furnished,Southside,2,2,548800.0,259.97157745144483,1.25,Moderate
776,1015.0,2,1.9,55,1969,1,1,1,Unfurnished,Northside,1,2,171300.0,168.76847290640393,1.0526315789473684,Very Old
777,1436.0,5,3.9,36,1988,2,1,2,Unfurnished,Downtown,0,2,469700.0,327.0891364902507,1.2820512820512822,Old
778,1676.0,3,2.4,43,1981,2,1,2,Unfurnished,Greenfield,9,5,306600.0,182.93556085918854,1.25,Old
779,1763.0,5,4.0,16,2008,3,1,2,Semi-Furnished,Downtown,0,2,644500.0,365.5700510493477,1.25,Moderate
780,2110.0,3,2.6,29,1995,3,1,0,Semi-Furnished,Downtown,6,2,922000.0,436.9668246445498,1.1538461538461537,Moderate
781,1889.0,4,3.4,2,2022,5,2,0,Semi-Furnished,Northside,0,3,871400.0,461.3022763366861,1.1764705882352942,New
782,1132.0,4,3.1,66,1958,1,1,2,Unfurnished,Southside,8,3,167600.0,148.0565371024735,1.2903225806451613,Very Old
783,1990.0,3,2.4,98,1926,1,2,1,Semi-Furnished,Southside,1,1,283400.0,142.41206030150755,1.25,Very Old
784,2105.0,5,3.9,24,2000,3,0,1,Unfurnished,Hillview,8,3,839200.0,398.6698337292162,1.2820512820512822,Moderate
785,2080.0,3,2.0,0,2024,4,1,1,Fully Furnished,Downtown,1,2,1318100.0,633.7019230769231,1.5,New
786,2340.0,2,1.7,10,2014,4,0,3,Semi-Furnished,Greenfield,0,1,599500.0,256.1965811965812,1.1764705882352942,Recent
787,2217.0,3,3.0,39,1985,1,1,1,Semi-Furnished,Suburb_B,3,1,392800.0,177.1763644564727,1.0,Old
788,2030.0,4,2.9,37,1987,2,2,2,Unfurnished,Southside,3,1,474100.0,233.54679802955664,1.3793103448275863,Old
789,1765.0,3,2.2,61,1963,1,0,2,Fully Furnished,Riverside,0,2,347400.0,196.8271954674221,1.3636363636363635,Very Old
790,970.0,2,1.3,15,2009,3,1,0,Semi-Furnished,Riverside,0,1,375600.0,387.21649484536084,1.5384615384615383,Recent
791,2015.0,3,2.6,56,1968,2,0,2,Semi-Furnished,OldTown,7,2,731183.3141082252,179.5533498759305,1.1538461538461537,Very Old
792,1904.0,3,2.5,42,1982,1,1,1,Fully Furnished,Downtown,0,2,419000.0,220.06302521008402,1.2,Old
793,1936.0,3,2.4,19,2005,3,2,1,Semi-Furnished,OldTown,3,3,403900.0,208.62603305785123,1.25,Moderate
794,1162.0,3,2.1,32,1992,1,1,0,Semi-Furnished,Northside,3,3,274000.0,235.80034423407918,1.4285714285714286,Old
795,1259.0,4,3.2,8,2016,3,2,1,Fully Furnished,Greenfield,5,3,536100.0,425.8141382049245,1.25,Recent
796,2327.0,2,1.1,27,1997,3,1,1,Semi-Furnished,Downtown,0,4,728900.0,313.2359260850881,1.8181818181818181,Moderate
797,1780.0,3,2.4,78,1946,1,2,1,Unfurnished,Greenfield,4,4,247800.0,139.2134831460674,1.25,Very Old
798,2141.0,2,1.9,25,1999,3,2,2,Unfurnished,Hillview,0,4,519800.0,242.7837459131247,1.0526315789473684,Moderate
799,1814.0,2,1.2,70,1954,1,1,1,Semi-Furnished,Lakeside,0,1,339900.0,187.37596471885337,1.6666666666666667,Very Old
800,1815.0,4,2.7,35,1989,1,1,0,Semi-Furnished,Lakeside,3,1,455600.0,251.01928374655648,1.4814814814814814,Old
801,2269.0,5,4.5,11,2013,3,2,1,Fully Furnished,Downtown,8,2,1216700.0,536.2274129572498,1.1111111111111112,Recent
802,1542.0,3,2.2,35,1989,2,1,1,Unfurnished,Hillview,0,2,303200.0,196.6277561608301,1.3636363636363635,Old
803,1848.0,4,3.5,30,1994,2,2,0,Fully Furnished,Riverside,0,1,617600.0,334.1991341991342,1.1428571428571428,Moderate
804,1569.0,4,3.2,23,2001,3,1,1,Semi-Furnished,Downtown,5,1,767500.0,489.16507329509244,1.25,Moderate
805,1583.0,4,3.2,6,2018,4,1,0,Fully Furnished,OldTown,1,5,482300.0,304.67466835123184,1.25,Recent
806,1645.0,2,1.7,25,1999,3,2,0,Semi-Furnished,OldTown,4,2,329300.0,200.1823708206687,1.1764705882352942,Moderate
807,1911.0,5,3.7,4,2020,5,1,2,Fully Furnished,Riverside,9,2,2216600.0,1159.9162742019885,1.3513513513513513,New
808,1561.0,3,2.4,5,2019,4,1,2,Unfurnished,Greenfield,9,1,892500.0,571.7488789237668,1.25,New
809,2428.0,3,2.3,25,1999,3,1,1,Semi-Furnished,Suburb_B,1,3,358900.0,147.8171334431631,1.3043478260869565,Moderate
810,1353.0,2,1.2,18,2006,3,1,1,Semi-Furnished,OldTown,3,2,327400.0,241.98078344419807,1.6666666666666667,Moderate
811,1707.0,3,2.5,86,1938,1,2,2,Fully Furnished,Greenfield,8,1,434600.0,254.59871118922086,1.2,Very Old
812,1580.0,2,1.5,22,2002,3,2,2,Unfurnished,Lakeside,0,5,439100.0,277.9113924050633,1.3333333333333333,Moderate
813,2523.0,2,1.6,55,1969,2,2,1,Fully Furnished,Lakeside,2,3,576200.0,228.37891399128023,1.25,Very Old
814,1898.0,3,2.0,32,1992,2,1,1,Semi-Furnished,Northside,1,3,424200.0,223.49841938883034,1.5,Old
815,2316.0,4,3.7,45,1979,3,1,1,Semi-Furnished,Hillview,0,5,586300.0,253.15198618307426,1.081081081081081,Old
816,1057.0,4,3.5,15,2009,3,2,0,Unfurnished,Hillview,9,2,524800.0,496.4995269631031,1.1428571428571428,Recent
817,1934.0,3,2.7,89,1935,1,1,1,Fully Furnished,Suburb_A,6,3,292900.0,151.4477766287487,1.111111111111111,Very Old
818,2245.0,4,3.1,32,1992,1,1,1,Semi-Furnished,Lakeside,1,1,526500.0,234.52115812917594,1.2903225806451613,Old
819,1841.0,4,2.7,69,1955,1,2,2,Semi-Furnished,Riverside,7,3,344500.0,187.1265616512765,1.4814814814814814,Very Old
820,2333.0,4,3.8,21,2003,3,1,2,Unfurnished,Southside,3,1,579300.0,248.30690098585512,1.0526315789473684,Moderate
821,1541.0,2,1.6,5,2019,4,1,0,Fully Furnished,Suburb_B,8,1,885600.0,574.6917585983127,1.25,New
822,2505.0,3,2.2,40,1984,1,0,3,Semi-Furnished,Northside,0,2,385400.0,153.85229540918164,1.3636363636363635,Old
823,2949.0,5,4.1,0,2024,5,3,0,Fully Furnished,Greenfield,0,1,1116600.0,378.63682604272634,1.2195121951219514,New
824,1619.0,3,2.8,28,1996,2,0,2,Fully Furnished,Riverside,0,2,382500.0,236.2569487337863,1.0714285714285714,Moderate
825,1577.0,3,2.4,11,2013,5,2,2,Fully Furnished,Northside,3,2,764300.0,484.6544071020926,1.25,Recent
826,2527.0,3,2.8,37,1987,2,3,1,Unfurnished,Northside,0,3,559600.0,221.44835773644638,1.0714285714285714,Old
827,2590.0,3,2.7,96,1928,1,2,1,Fully Furnished,Greenfield,0,1,446100.0,172.23938223938225,1.111111111111111,Very Old
828,1539.0,3,2.1,27,1997,3,2,0,Unfurnished,Lakeside,9,1,1926568.9960221965,669.3957115009747,1.4285714285714286,Moderate
829,1590.0,2,1.4,66,1958,2,1,1,Fully Furnished,Northside,8,3,370400.0,232.9559748427673,1.4285714285714286,Very Old
830,1659.0,3,2.7,30,1994,2,1,1,Unfurnished,Greenfield,5,3,316700.0,190.8981314044605,1.111111111111111,Moderate
831,1128.0,4,2.4,29,1995,3,1,0,Semi-Furnished,Northside,8,1,506700.0,449.20212765957444,1.6666666666666667,Moderate
832,1341.0,4,3.2,87,1937,1,2,0,Fully Furnished,Suburb_B,9,2,257300.0,191.8717375093214,1.25,Very Old
833,1298.0,2,1.2,79,1945,1,0,2,Semi-Furnished,Northside,5,3,227200.0,175.03852080123266,1.6666666666666667,Very Old
834,1416.0,5,3.9,60,1964,1,0,2,Semi-Furnished,Downtown,3,1,415700.0,293.5734463276836,1.2820512820512822,Very Old
835,1783.0,3,2.3,17,2007,3,0,3,Semi-Furnished,Lakeside,8,2,998700.0,560.1233875490746,1.3043478260869565,Moderate
836,1917.0,3,2.3,32,1992,2,1,2,Semi-Furnished,Suburb_A,4,2,331200.0,172.7699530516432,1.3043478260869565,Old
837,2575.0,4,3.0,13,2011,4,3,2,Semi-Furnished,Downtown,0,5,1068700.0,415.02912621359224,1.3333333333333333,Recent
838,1301.0,4,2.9,26,1998,3,1,2,Semi-Furnished,Suburb_B,1,1,239700.0,184.24289008455034,1.3793103448275863,Moderate
839,2292.0,5,4.7,29,1995,3,1,2,Unfurnished,Greenfield,2,2,547200.0,238.7434554973822,1.0638297872340425,Moderate
840,1693.0,3,3.0,69,1955,1,1,1,Semi-Furnished,Suburb_B,9,4,211800.0,125.10336680448907,1.0,Very Old
841,1775.0,4,2.9,80,1944,1,0,2,Unfurnished,Southside,5,2,349800.0,197.07042253521126,1.3793103448275863,Very Old
842,2137.0,2,2.1,24,2000,3,0,1,Unfurnished,Southside,8,2,589000.0,275.6200280767431,0.9523809523809523,Moderate
843,1239.0,4,3.1,0,2024,5,1,2,Fully Furnished,Northside,6,1,957600.0,772.8813559322034,1.2903225806451613,New
844,1991.0,4,3.2,74,1950,2,2,0,Fully Furnished,Suburb_B,0,5,250100.0,125.61526870919135,1.25,Very Old
845,3071.8926770721555,3,2.4,10,2014,4,2,0,Semi-Furnished,Hillview,6,4,694000.0,368.56080722251727,1.25,Recent
846,2046.0,2,1.4,37,1987,2,2,2,Semi-Furnished,Suburb_A,0,3,332200.0,162.36559139784947,1.4285714285714286,Old
847,1945.0,4,3.5,1,2023,5,1,0,Fully Furnished,OldTown,2,1,827700.0,425.55269922879177,1.1428571428571428,New
848,3028.0,3,2.4,24,2000,4,0,1,Fully Furnished,Southside,7,1,1302600.0,430.18494055482165,1.25,Moderate
849,1481.0,2,1.5,97,1927,1,1,1,Semi-Furnished,Lakeside,4,2,353000.0,238.35246455097908,1.3333333333333333,Very Old
850,1535.0,4,2.8,5,2019,4,1,0,Semi-Furnished,Suburb_A,7,1,685500.0,446.5798045602606,1.4285714285714286,New
851,1488.0,3,2.1,25,1999,3,0,1,Fully Furnished,Greenfield,0,3,241600.0,162.36559139784947,1.4285714285714286,Moderate
852,1522.0,4,2.7,18,2006,3,1,2,Unfurnished,Suburb_B,6,2,433600.0,284.88830486202363,1.4814814814814814,Moderate
853,1481.0,3,2.4,82,1942,1,1,0,Semi-Furnished,Lakeside,0,4,322100.0,217.4881836596894,1.25,Very Old
854,2395.0,2,1.2,76,1948,1,1,1,Semi-Furnished,Northside,3,1,505400.0,211.02296450939457,1.6666666666666667,Very Old
855,2510.0,4,3.1,14,2010,5,1,2,Semi-Furnished,Downtown,2,2,1110200.0,442.31075697211156,1.2903225806451613,Recent
856,1515.0,3,2.8,4,2020,5,0,1,Fully Furnished,Suburb_A,4,3,619200.0,408.71287128712873,1.0714285714285714,New
857,1384.0,2,2.0,37,1987,2,1,0,Semi-Furnished,Lakeside,0,2,374900.0,270.8815028901734,1.0,Old
858,2036.0,4,3.2,20,2004,2,0,2,Fully Furnished,Riverside,1,4,555000.0,272.5933202357564,1.25,Moderate
859,1524.0,3,2.4,40,1984,3,2,0,Fully Furnished,Downtown,5,1,761000.0,499.34383202099735,1.25,Old
860,2116.0,3,3.0,1,2023,5,0,1,Semi-Furnished,Greenfield,4,3,777500.0,367.4385633270321,1.0,New
861,1901.0,3,2.6,7,2017,4,1,1,Fully Furnished,Northside,4,5,711900.0,374.48711204629143,1.1538461538461537,Recent
862,1042.0,4,3.1,42,1982,3,2,0,Semi-Furnished,Downtown,3,2,388300.0,372.64875239923225,1.2903225806451613,Old
863,2574.0,4,2.8,12,2012,4,3,2,Semi-Furnished,OldTown,9,2,910300.0,353.65190365190364,1.4285714285714286,Recent
864,2698.0,4,3.3,73,1951,1,1,0,Fully Furnished,Northside,9,1,863400.0,320.01482579688656,1.2121212121212122,Very Old
865,1494.0,2,1.8,3,2021,5,1,1,Fully Furnished,Suburb_A,1,3,635400.0,425.30120481927713,1.1111111111111112,New
866,1606.0,4,3.0,12,2012,5,0,2,Unfurnished,Downtown,1,2,838800.0,522.291407222914,1.3333333333333333,Recent
867,1943.0,3,2.5,99,1925,1,1,2,Fully Furnished,Hillview,4,1,593400.0,305.4040144107051,1.2,Very Old
868,1967.0,3,2.3,26,1998,3,0,3,Semi-Furnished,Greenfield,0,3,432800.0,220.03050330452464,1.3043478260869565,Moderate
869,2129.0,3,2.3,45,1979,2,1,0,Semi-Furnished,Suburb_A,0,4,327700.0,153.92202912165337,1.3043478260869565,Old
870,2805.0,4,2.5,10,2014,4,0,1,Unfurnished,Lakeside,0,5,958600.0,341.74688057041,1.6,Recent
871,1712.0,4,3.1,36,1988,3,1,0,Unfurnished,Lakeside,0,2,671700.0,392.3481308411215,1.2903225806451613,Old
872,1401.0,2,1.9,49,1975,3,1,0,Unfurnished,Greenfield,5,2,306900.0,219.05781584582442,1.0526315789473684,Old
873,1110.0,3,2.2,18,2006,3,1,1,Fully Furnished,Downtown,1,4,397500.0,358.1081081081081,1.3636363636363635,Moderate
874,1435.0,4,3.2,68,1956,1,1,1,Unfurnished,Southside,0,2,224200.0,156.23693379790942,1.25,Very Old
875,1783.0,1,1.0,36,1988,1,2,0,Fully Furnished,OldTown,8,3,246800.0,138.41839596186202,1.0,Old
876,2697.0,5,4.1,23,2001,3,3,1,Fully Furnished,Lakeside,8,3,1281400.0,475.120504263997,1.2195121951219514,Moderate
877,1541.0,3,2.3,33,1991,1,2,1,Semi-Furnished,Suburb_B,8,2,314100.0,203.8286826735886,1.3043478260869565,Old
878,1912.0,3,2.1,34,1990,2,1,2,Semi-Furnished,Northside,1,1,440800.0,230.5439330543933,1.4285714285714286,Old
879,1792.0,2,2.0,9,2015,3,2,0,Fully Furnished,Suburb_B,0,1,391300.0,218.359375,1.0,Recent
880,2394.0,2,1.9,24,2000,3,1,0,Fully Furnished,Greenfield,0,2,506400.0,211.52882205513785,1.0526315789473684,Moderate
881,3063.0,6,4.6,20,2004,2,2,1,Unfurnished,Southside,0,2,549600.0,179.4319294809011,1.3043478260869565,Moderate
882,1535.0,2,1.7,24,2000,3,2,0,Unfurnished,Greenfield,0,4,323200.0,210.55374592833877,1.1764705882352942,Moderate
883,1555.0,4,3.4,56,1968,1,2,1,Semi-Furnished,Southside,8,2,368500.0,236.97749196141478,1.1764705882352942,Very Old
884,2322.0,3,2.6,29,1995,3,1,1,Semi-Furnished,OldTown,9,1,951900.0,409.9483204134367,1.1538461538461537,Moderate
885,2141.0,2,1.1,89,1935,1,2,1,Unfurnished,Southside,7,2,352600.0,164.6893974778141,1.8181818181818181,Very Old
886,2723.0,1,1.1,17,2007,3,0,2,Unfurnished,OldTown,6,1,671000.0,246.41939037825927,0.9090909090909091,Moderate
887,2092.0,3,2.2,25,1999,3,0,1,Semi-Furnished,Riverside,4,1,827000.0,395.31548757170174,1.3636363636363635,Moderate
888,1620.0,5,3.9,61,1963,1,1,1,Semi-Furnished,Downtown,6,1,584900.0,361.04938271604937,1.2820512820512822,Very Old
889,2095.0,3,3.2,32,1992,2,2,2,Fully Furnished,Riverside,9,2,947400.0,452.21957040572795,0.9375,Old
890,2354.0,3,2.5,33,1991,2,2,0,Semi-Furnished,Hillview,4,1,730700.0,310.40781648258286,1.2,Old
891,2210.0,3,2.3,2,2022,5,1,1,Fully Furnished,Southside,0,1,1119100.0,506.38009049773757,1.3043478260869565,New
892,2054.0,3,1.7,23,2001,3,0,1,Semi-Furnished,Hillview,0,3,570900.0,277.9454722492697,1.7647058823529411,Moderate
893,2333.0,3,2.8,16,2008,3,1,2,Semi-Furnished,Hillview,4,1,929200.0,398.28546935276466,1.0714285714285714,Moderate
894,2385.0,4,2.8,99,1925,1,1,1,Fully Furnished,Greenfield,1,1,340000.0,142.55765199161425,1.4285714285714286,Very Old
895,2491.0,3,2.1,18,2006,3,1,1,Unfurnished,Downtown,8,5,1031400.0,414.050582095544,1.4285714285714286,Moderate
896,2124.0,3,2.3,78,1946,2,1,2,Fully Furnished,Southside,4,3,450500.0,212.09981167608285,1.3043478260869565,Very Old
897,1716.0,2,2.0,40,1984,1,0,2,Semi-Furnished,Downtown,5,1,493500.0,287.5874125874126,1.0,Old
898,1873.0,5,4.2,20,2004,3,1,1,Unfurnished,Greenfield,0,1,382800.0,204.37800320341697,1.1904761904761905,Moderate
899,2403.0,2,1.6,32,1992,1,1,0,Semi-Furnished,Riverside,3,3,502600.0,209.1552226383687,1.25,Old
900,1392.0,2,1.7,70,1954,1,2,0,Semi-Furnished,Hillview,2,2,248000.0,178.16091954022988,1.1764705882352942,Very Old
901,1984.0,3,2.2,78,1946,1,1,2,Semi-Furnished,Hillview,6,1,613000.0,308.9717741935484,1.3636363636363635,Very Old
902,1603.0,3,2.4,9,2015,4,0,1,Unfurnished,Northside,1,1,1447227.7508107454,401.80910792264507,1.25,Recent
903,1814.0,3,2.4,20,2004,4,1,1,Unfurnished,Suburb_A,9,5,451700.0,249.0077177508269,1.25,Moderate
904,2439.0,3,2.7,20,2004,3,1,0,Semi-Furnished,Riverside,5,2,855500.0,350.75850758507585,1.111111111111111,Moderate
905,1896.0,4,3.5,2,2022,5,0,1,Unfurnished,Riverside,5,2,1220600.0,643.7763713080169,1.1428571428571428,New
906,1823.0,2,1.7,36,1988,2,1,0,Fully Furnished,Greenfield,8,1,1245150.9365184382,327.8661546900713,1.1764705882352942,Old
907,1120.0,4,3.1,73,1951,1,2,1,Unfurnished,Downtown,9,1,449900.0,401.69642857142856,1.2903225806451613,Very Old
908,2173.0,3,2.6,22,2002,3,1,0,Unfurnished,Lakeside,0,2,486700.0,223.97606994937874,1.1538461538461537,Moderate
909,2123.0,3,2.4,52,1972,1,1,0,Semi-Furnished,Riverside,7,5,402200.0,189.44889307583608,1.25,Very Old
910,2882.0,3,2.1,37,1987,2,3,1,Unfurnished,Suburb_A,0,1,429600.0,149.06315058986814,1.4285714285714286,Old
911,1646.0,2,1.5,22,2002,3,1,1,Semi-Furnished,Lakeside,2,5,455900.0,276.9744835965978,1.3333333333333333,Moderate
912,1910.0,4,3.2,8,2016,4,2,0,Fully Furnished,Northside,0,1,848200.0,444.08376963350787,1.25,Recent
913,1925.0,3,2.7,46,1978,3,2,1,Unfurnished,OldTown,4,2,334800.0,173.92207792207793,1.111111111111111,Old
914,2589.0,3,2.3,73,1951,1,2,2,Semi-Furnished,Northside,2,1,560100.0,216.33835457705678,1.3043478260869565,Very Old
915,1752.0,3,2.0,42,1982,2,1,1,Semi-Furnished,Greenfield,5,2,323300.0,184.53196347031962,1.5,Old
916,1940.0,5,4.0,0,2024,5,2,2,Semi-Furnished,Southside,5,2,1089900.0,561.8041237113403,1.25,New
